fdc_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1096589,1096589,1356415,1110000,1835677,1826513,1803902,1386074,2194069,2169747,1610452,553732,2061488,1394517,2090335,738762,1306011,399620,409442,1499183,742568,1998206,1953639,1373698,1430917,1018221,1636002,754196,2210772,1115529,2193276,1701408,409481,1073151,476881,1217456,623664,1217013,1343306,1267219,1370613,1914514,1621408,1107369,2066913,2192725,559605,578260,452404,2181116,1634448
1287066,574607,1287066,488535,1836602,1832229,1466796,2204924,1984277,2158493,1139948,1949024,541130,807181,2166784,1720193,1329199,473178,580430,1304886,454236,1679796,1796752,1859386,488372,1579572,1380573,2177035,1569599,795949,1642211,1981714,556236,1888546,516934,389706,1327126,731790,1192031,1140800,1612044,629404,389724,488383,805771,1707533,1845874,448817,1311128,447220,532194
1153317,1380231,1153317,2204697,1825313,2134447,2198833,2161566,581254,1129014,1719058,1346718,1845716,1161109,435254,1383392,1572106,1820137,1464417,2055331,745530,377262,1251044,1146990,1065653,1606487,1541519,1367282,744980,1646499,431048,1883290,2125586,966113,2131389,1597932,1958520,2073434,1119256,1742567,2028273,1908973,2167564,1835016,1956577,429238,1666727,598528,566957,1303254,1558420
1506863,1506863,1782797,1127553,1951985,2041369,363142,1313897,1399740,1464750,544827,2138025,1209360,393560,1516127,2216710,1224850,1614487,1916142,1236155,1607427,1875079,1025363,2196232,1499636,1368568,376727,1207597,1702004,1957089,1239715,1386835,2135207,577646,425733,431641,1949960,1411572,2134169,1228787,2111250,1366687,471023,573295,560941,1943742,1811571,574948,1876659,1516539,644294
1709532,1709532,2219303,1905923,502787,2098501,588245,1323278,756660,1037015,1965927,1309358,679610,850884,1911417,1736213,458018,1615112,463123,1435352,1014255,1907609,1845643,1929417,1558249,588638,1614004,1782214,888172,2068037,1839549,1674681,1993438,1958589,1936826,1911430,1340285,1671959,1905932,1701588,492945,1739520,1085781,1124494,2213534,370894,650064,502599,1161713,1190192,1984228
1987075,2225577,1536712,345872,1931119,1314797,1845152,462514,1987075,507729,1244650,2167429,1081993,1760053,508819,1474309,1696504,641058,376352,1143862,466199,459333,986197,1461606,1139475,1649007,1831351,461853,1193553,2099789,718138,2026300,1979742,1791361,1108602,613796,360672,757010,2013834,373058,1862097,459925,1574821,1155212,1860611,1896293,2216340,1268521,2067466,521160,2069248
1346029,1346029,1941248,1422442,514058,1916731,683038,1337760,1514869,1912984,529954,1931959,1313342,1346953,1333213,542366,1488223,2185959,638510,494751,414419,1746811,1912625,2185626,599448,441842,1294562,1477571,1372376,1514654,2054988,1885020,1368176,1790260,1337761,1993334,1611452,1982617,411997,1435586,439255,1414931,541438,2079475,1372693,1305925,1204566,2180023,1860899,710394,622248
431611,431611,1006679,1609454,732100,578583,520366,1144006,563917,2073160,1749093,1283578,1224724,1718152,477455,2011446,1277913,406195,423456,1494216,2018319,2077461,1397791,1406424,2049218,1874889,1960851,1996309,2052092,519307,1233117,1520368,1154014,1815552,639210,1597852,1744851,1045547,1729353,2054400,406204,1918476,533556,1987471,430888,1229382,1957168,1327412,1517695,418747,1234084
966113,966113,2131389,1820137,1286915,1558420,1161109,1742567,1699852,1956577,1835016,1607631,533698,1526809,1346718,1845716,803233,1795497,1665119,2180610,2081875,1300511,1119256,2073434,1958520,1597932,1326825,1883290,1606487,1896994,1733583,1880909,517064,1217833,2167564,1303254,1719058,1387952,1312273,416455,1065653,745530,2055331,1251044,1146990,377262,1211154,435254,1380231,1153317,1825313
1833930,1833930,963337,2013447,2182073,375538,377375,1107481,1479780,375533,1681639,467804,467805,1862133,2184644,808708,613078,1334353,621030,2008621,470187,1600546,2221539,1187736,1814726,2215552,1746584,1610953,1021877,2196515,383386,365277,551475,2224032,2229785,1154945,2232289,379025,1626499,1626653,1796975,1566110,608396,708798,1627365,1349959,1461502,1635712,1627342,370103,2040675
2014842,2014842,1199037,403057,1812061,446464,1260840,530962,479693,1252439,405544,454208,2117341,1064501,1833866,1949375,1833857,2174254,1660090,356951,897480,1491085,1544505,575115,1891114,1085041,542948,2081662,1064499,1560602,518344,1127237,1464193,1833864,807363,394161,1168241,977931,677174,1825461,583245,636106,803817,2243594,2079425,2069562,2156071,1984313,1817638,1466708,1655722
2229308,2229308,2229201,2223417,2233530,2223358,2236379,2233673,2236326,2233557,2223422,2233644,2233657,2233660,2233705,2233691,2229198,2233623,2229242,2236423,2236234,2236347,2223428,2236437,2229267,2229272,2236589,2233559,467263,2229248,407212,2236287,2068930,2233566,2229169,2229282,2108127,1655175,2229245,2205150,2236548,1698987,1226408,1970463,1215938,2223415,2223441,1485308,2236310,1795628,2233537
504445,504445,1362303,2180172,1784254,1979386,941024,1991157,384315,660018,2195153,561557,1161172,1787221,2076641,651910,721574,1136610,1729437,1648619,465273,1706886,1855133,2107248,1983261,2202373,1510203,502265,1161171,776398,726486,1905110,620480,1347988,1748040,1962811,2168051,1085769,1304813,1827782,369438,1383719,1480138,2196288,671014,1778835,2033411,976131,1314597,387832,1896058
560310,560310,2213077,1737526,2203276,645352,1676017,1192325,756600,499469,1884367,1177459,728340,507138,1603293,1767882,1502337,1677763,1416063,2179519,2203258,1915701,1579399,1647907,1846112,1767879,1202462,1918281,1867604,1929331,728294,1726147,388792,736544,934036,2188664,1479544,2185690,1509963,1024277,2163103,602056,594263,731970,1767880,1682208,1651187,409319,1155934,1108340,2052469
573741,573741,448170,1891655,1063469,1891657,1996233,1393649,1769419,1748931,550807,1553068,1891656,714908,1776474,1492603,1769412,1889065,1742737,2214835,2169743,1330081,2190159,1401312,675714,1261872,552731,457287,2190158,574616,1374897,1256101,1188285,1843141,802009,1857444,676262,2170987,1774257,1811194,1547869,1116457,1161395,1713072,1680682,2172056,2168263,1839732,1952620,1890708,1870789
1952282,1952282,437584,432380,1037821,1144711,1161662,1860542,1834149,1576522,1739178,1821498,456954,1806003,1133719,1745333,1021189,1530525,2218017,1727167,485471,1427644,1049017,2172501,1175864,2179989,1739948,1979762,1687439,1611049,1883301,1836581,1711007,1544705,2147473,1734999,1985875,710696,1967144,2202325,1382403,1083837,1538065,1525061,2152742,1088331,1091741,2171798,1993609,1479501,1950921
1897539,1897539,470209,1218294,564859,1971517,524736,730318,1558835,1871030,2122245,490580,1854124,1782450,1272077,596936,1897538,473858,1857129,439363,1897379,599909,1008677,2192920,1506580,1510405,1564784,482835,1817008,1918646,408802,444625,2178386,1992042,1648029,1499880,1627075,1824011,1826516,538314,1826489,1459959,508338,1687048,1686684,1871016,1026613,577509,2062025,1285937,761436
1316936,1316936,400037,2125018,2143445,1401821,2048169,540406,1286587,1880251,1925061,1771977,361476,1417744,2195960,734858,1719710,1353648,921588,1748119,1915878,597615,2172568,1520361,1157122,1519887,475313,2072847,2217082,2049296,1520727,1076243,1122567,1301255,1717415,1971468,1468664,491633,1873743,1486519,1830181,2173251,1274586,1040671,1722105,566763,2179891,1811276,1240765,1523757,1373056
1261671,1261671,1902106,1745282,659186,437839,508586,1553825,533140,639240,1913750,457403,456616,1710587,1913725,1557064,361467,2194885,1363656,456617,691144,1119288,569656,1498284,406224,1886262,2170230,1641105,2021664,1382965,436580,2193720,1655864,569651,2194589,1927893,1124264,1559985,2075283,453385,522180,2121247,536048,1149726,1936398,1693847,1894084,2021534,756394,2114283,1008963
2148122,2148122,446311,1149554,765440,1142786,536808,478253,2125331,1902948,1717193,1424918,702190,546351,1773949,2041831,1232374,421275,1572521,1110826,1061593,2199789,756786,1603072,2092875,537034,2064843,1337865,1232441,420458,2100288,1691545,1089179,1525462,512339,365346,360361,1067015,709374,565772,1595856,2041380,426004,1740903,593964,1173026,1750025,1470679,1802839,1348358,1337442
2091612,2091612,2184307,2245034,1794342,540059,1688994,1530444,2085028,1876218,1923514,569729,2182191,647300,1908644,1407193,645978,1668854,1880552,1911113,771660,2237887,2193585,2039107,1279620,1729991,1849178,718184,1847386,2219837,1335197,1823193,2048017,732452,1063423,1730664,1933996,791875,697370,1909315,1909699,1085577,1940421,1976716,2095092,433623,588601,1128350,545981,1659178,1129889
802013,802013,2192799,1718726,2195109,1967700,389686,389700,361092,389707,1468582,2181859,1994642,1808820,515445,587704,2139928,1721947,480986,1255782,687638,1698473,627006,1900496,1933226,1965385,1314700,1617342,457159,1547868,545472,1171466,1087585,2165213,2172371,452040,2178118,2172370,2139927,2239341,2215014,1657957,565464,1999294,2173197,1570252,954839,1888764,1510851,619078,1923363
2173417,2173417,1471532,2168589,1607583,1361955,417203,1998671,2142356,1108946,1108947,2029456,1870057,428561,1592760,2199326,2141908,402689,1841855,570894,1878658,1671274,2166255,1168014,1119356,2114718,1877283,1875762,374294,1421969,1879376,1162391,2192595,1316539,400559,1378026,1060331,1695430,1608685,1418226,1762496,2126902,1951973,1674387,421338,1684082,2176468,1596979,1807159,1940302,1729030
1677889,523260,1677889,1795167,1900857,415745,1915794,2042603,1223821,1700460,2202169,509866,2123295,1920159,1713809,1956040,376012,2074344,1976734,1718796,1734223,519178,1835051,1303726,1747548,1242746,2177938,513262,1022113,1676321,2117546,1641401,1359655,1877251,1231119,1233686,1408431,421251,2178323,723524,2094813,703088,2188065,1211466,1648444,1747469,1767899,593961,1920778,423901,2167016
1979314,1979314,1777427,733210,735734,2159548,926724,1979315,1698561,1740276,1468409,2165287,1748211,733262,1988124,2159545,1759976,564629,2196237,363356,2192601,699930,2211683,1989286,2175409,2196439,2192566,2211609,2192555,943066,1797223,1557393,593455,2078116,1719407,1637321,1835702,1804470,2192559,1997120,1074389,604402,1836739,1024127,613382,1935130,2073576,2192547,2068036,2192560,1327224
482599,482599,754756,1303962,2235296,754832,2194742,1303960,1595919,1106041,1806990,480776,1509691,1122918,1340125,2232399,1067571,755492,1557029,1067641,1106051,466899,397083,2119890,1462628,754828,754818,1624659,1857665,1303012,756512,2184802,2145529,1425342,1067565,1972489,1727589,511550,573248,1639428,1162344,1435836,480764,735182,1379428,1313397,1128015,1313573,1821590,1154684,461192
1498081,1498081,1494255,2149119,510110,1761428,1772205,1999264,446290,1554065,1387570,1762587,431806,424921,516405,1744200,1878563,1985275,1900781,1891947,2170639,1498070,2113054,1963572,696582,2091921,2127772,1087569,1988025,535811,440121,1060105,659426,1955493,1982994,1136631,1578289,1704551,1581789,1827129,1602244,1792231,1996026,1143217,1629517,528371,1887179,486205,1416680,2220652,1192725
410309,410309,410327,1510911,1493945,371975,2202355,1163096,1994235,1554515,1274524,1199685,2182595,1730051,536074,681118,693090,2054774,2176012,1741758,1218856,421640,2096146,2255507,1846703,2205134,385522,1730021,2171517,1130556,1740593,2178534,466516,1832386,2106178,1892311,1554530,1604658,2106006,2023626,630554,1247084,1176522,388843,2054155,2072775,720006,1607540,636694,1510959,406812
